,year,month,day,RMM1,RMM2,phase,amplitude
9506,2000,6,10,-0.10752,0.475983,7,0.487976
9507,2000,6,11,-0.12774000000000002,0.338452,7,0.361757
9508,2000,6,12,-0.24494000000000002,0.49154799999999993,7,0.549196
9509,2000,6,13,-0.59585,0.577267,8,0.829625
9510,2000,6,14,-0.932,0.759959,8,1.2025700000000001
9511,2000,6,15,-1.18278,0.446658,8,1.2643
9512,2000,6,16,-1.36681,0.34069299999999997,8,1.4086299999999998
9513,2000,6,17,-1.28647,0.22051500000000002,8,1.30523
9514,2000,6,18,-1.2201799999999998,-0.081923202,1,1.2229299999999999
9515,2000,6,19,-1.20533,-0.14735,1,1.21431
9516,2000,6,20,-1.1224,-0.30503,1,1.1631200000000002
9517,2000,6,21,-0.9355399999999999,-0.54501,1,1.08271
9518,2000,6,22,-0.6462,-0.43461000000000005,1,0.7787569999999999
9519,2000,6,23,-0.41565,-0.29972,1,0.51244
9520,2000,6,24,-0.073298998,-0.3474,2,0.355052
9521,2000,6,25,0.09711880199999999,-0.095996,4,0.13655499999999998
9522,2000,6,26,0.268638,-0.029175401,4,0.27021799999999996
9523,2000,6,27,0.281496,0.09471540199999999,5,0.297004
9524,2000,6,28,0.39537,-0.00035385301,4,0.39537
9525,2000,6,29,0.53577,-0.0104514,4,0.535872
9526,2000,6,30,0.511861,0.10664900000000001,5,0.522854
9527,2000,7,1,0.193913,0.255126,6,0.32045500000000005
9528,2000,7,2,0.21991999999999998,0.157904,5,0.270737
9529,2000,7,3,0.46347299999999997,0.426426,5,0.629799
9530,2000,7,4,0.789188,0.585746,5,0.9828100000000001
9531,2000,7,5,1.032,0.542101,5,1.16571
9532,2000,7,6,1.49784,1.11017,5,1.8644
9533,2000,7,7,1.7986099999999998,1.69115,5,2.4688
9534,2000,7,8,1.719,1.74278,6,2.44791
9535,2000,7,9,1.7556900000000002,1.66667,5,2.42079
9536,2000,7,10,1.22157,1.63228,6,2.03877
9537,2000,7,11,0.646217,1.59185,6,1.71802
9538,2000,7,12,-0.004147440200000001,1.72905,7,1.72905
9539,2000,7,13,-0.50169,1.7630099999999997,7,1.8330099999999998
9540,2000,7,14,-0.7622800000000001,1.7815599999999998,7,1.9377900000000001
9541,2000,7,15,-1.00799,1.5854,7,1.8787099999999999
9542,2000,7,16,-1.20869,1.22596,7,1.7216
9543,2000,7,17,-1.24149,1.0534299999999999,8,1.62819
9544,2000,7,18,-1.1439,0.8823139999999999,8,1.44464
9545,2000,7,19,-1.14641,0.729524,8,1.35884
9546,2000,7,20,-1.31312,0.604876,8,1.44573
9547,2000,7,21,-1.39961,0.40539200000000003,8,1.45713
9548,2000,7,22,-1.1767299999999998,0.22315700000000002,8,1.19771
9549,2000,7,23,-1.1639,0.07532089900000001,8,1.1663299999999999
9550,2000,7,24,-1.42305,0.10065199999999999,8,1.4266
9551,2000,7,25,-1.49905,0.132652,8,1.50491
9552,2000,7,26,-1.58397,-0.0027737599,1,1.58397
9553,2000,7,27,-1.6615099999999998,-0.0604074,1,1.66261
9554,2000,7,28,-1.78145,-0.20586,1,1.79331
9555,2000,7,29,-1.964,-0.36423,1,1.9974900000000002
9556,2000,7,30,-2.2010099999999997,-0.41934,1,2.2406
9557,2000,7,31,-2.0500599999999998,-0.47031999999999996,1,2.10332
9558,2000,8,1,-1.72081,-0.3475,1,1.75555
9559,2000,8,2,-1.33391,-0.42255,1,1.39924
9560,2000,8,3,-1.19954,-0.49466000000000004,1,1.2975299999999999
9561,2000,8,4,-1.04714,-0.52107,1,1.16963
9562,2000,8,5,-0.95324,-0.5706600000000001,1,1.111
9563,2000,8,6,-0.8782200000000001,-0.70204,1,1.12434
9564,2000,8,7,-0.84573,-0.88326,2,1.2228700000000001
9565,2000,8,8,-0.84116,-0.84485,2,1.1921899999999999
9566,2000,8,9,-0.47388,-0.88208,2,1.0013100000000001
9567,2000,8,10,-0.093942598,-0.8096800000000001,2,0.815109
9568,2000,8,11,0.11819400000000001,-0.9122399999999999,3,0.9198620000000001
9569,2000,8,12,0.438914,-0.70731,3,0.8324299999999999
9570,2000,8,13,0.706288,-0.62397,4,0.942433
9571,2000,8,14,0.8988440000000001,-0.17237,4,0.915223
9572,2000,8,15,1.3402399999999999,0.141781,5,1.34772
9573,2000,8,16,1.44214,0.019141501000000002,5,1.4422700000000002
9574,2000,8,17,1.47573,-0.15332,4,1.4836799999999999
9575,2000,8,18,1.58696,0.102769,5,1.59028
9576,2000,8,19,1.93629,0.266036,5,1.95448
9577,2000,8,20,2.4144200000000002,0.5626180000000001,5,2.4791
9578,2000,8,21,2.3789700000000003,0.756406,5,2.49633
9579,2000,8,22,2.17076,1.22504,5,2.49258
9580,2000,8,23,2.1273,1.2861200000000002,5,2.4858599999999997
9581,2000,8,24,2.123,1.4791299999999998,5,2.5874599999999996
9582,2000,8,25,1.8233099999999998,1.5663799999999999,5,2.40375
9583,2000,8,26,1.39586,2.00062,6,2.43945
9584,2000,8,27,0.97134,1.9369900000000002,6,2.1669
9585,2000,8,28,0.728092,2.0321700000000003,6,2.15867
9586,2000,8,29,0.38493499999999997,1.9688,6,2.00608
9587,2000,8,30,0.158441,1.83253,6,1.8393700000000002
9588,2000,8,31,-0.32056,1.32979,7,1.36788
9589,2000,9,1,-0.72951,1.30789,7,1.49758
9590,2000,9,2,-1.11168,0.996993,8,1.49326
9591,2000,9,3,-1.31729,0.80742,8,1.54505
9592,2000,9,4,-1.48932,0.818645,8,1.6994799999999999
9593,2000,9,5,-1.65231,0.8566889999999999,8,1.8611900000000001
9594,2000,9,6,-1.49614,0.683366,8,1.6448200000000002
9595,2000,9,7,-1.3984299999999998,0.530072,8,1.4955200000000002
9596,2000,9,8,-1.45783,0.48383699999999996,8,1.5360200000000002
9597,2000,9,9,-1.38535,0.382441,8,1.43717
9598,2000,9,10,-0.97662,0.444683,8,1.0730899999999999
9599,2000,9,11,-0.9202799999999999,0.27651,8,0.9609219999999999
9600,2000,9,12,-1.03124,0.030317301,8,1.03169
9601,2000,9,13,-1.24268,-0.23305,1,1.26434
9602,2000,9,14,-1.0467899999999999,-0.41796000000000005,1,1.12715
9603,2000,9,15,-0.8269200000000001,-0.8642,2,1.1960899999999999
9604,2000,9,16,-0.8162,-0.9436100000000001,2,1.24763
9605,2000,9,17,-0.9690200000000001,-0.91965,1,1.33595
9606,2000,9,18,-1.05872,-0.9363,1,1.41335
9607,2000,9,19,-1.01205,-1.06334,2,1.46797
9608,2000,9,20,-0.8765299999999999,-1.07846,2,1.38974
9609,2000,9,21,-0.81476,-0.8441799999999999,2,1.17323
9610,2000,9,22,-0.87279,-0.71077,1,1.1255899999999999
9611,2000,9,23,-0.7672800000000001,-0.66057,1,1.0124600000000001
9612,2000,9,24,-0.45918000000000003,-0.7055899999999999,2,0.8418469999999999
9613,2000,9,25,-0.47042,-0.50463,2,0.689895
9614,2000,9,26,-0.43904,-0.43061000000000005,1,0.6149680000000001
9615,2000,9,27,-0.59428,-0.4732,1,0.759663
9616,2000,9,28,-0.7292,-0.8634700000000001,2,1.13018
9617,2000,9,29,-0.6441600000000001,-1.27193,2,1.42575
9618,2000,9,30,-0.85493,-1.66285,2,1.86975
9619,2000,10,1,-0.54305,-1.78036,2,1.8613400000000002
9620,2000,10,2,-0.30979,-1.89248,2,1.91767
9621,2000,10,3,0.021469001,-1.8077599999999998,3,1.8078900000000002
9622,2000,10,4,0.24821,-1.6701599999999999,3,1.68851
9623,2000,10,5,0.7332350000000001,-1.58704,3,1.7482400000000002
9624,2000,10,6,1.02852,-1.0234299999999998,4,1.45095
9625,2000,10,7,1.3259299999999998,-0.23139,4,1.34597
9626,2000,10,8,1.54799,0.358421,5,1.58894
9627,2000,10,9,1.57907,0.8213889999999999,5,1.7799200000000002
9628,2000,10,10,1.59568,0.985168,5,1.8753
9629,2000,10,11,1.40459,1.0676299999999999,5,1.7642900000000001
9630,2000,10,12,1.47115,1.0854700000000002,5,1.82825
9631,2000,10,13,1.50938,0.8944709999999999,5,1.7545099999999998
9632,2000,10,14,1.5755700000000001,0.641243,5,1.7010599999999998
9633,2000,10,15,1.48289,0.5636399999999999,5,1.5864
9634,2000,10,16,1.37398,0.329047,5,1.41283
9635,2000,10,17,1.5010700000000001,0.320603,5,1.53492
9636,2000,10,18,1.57311,0.166536,5,1.5819
9637,2000,10,19,1.17808,0.136663,5,1.18598
9638,2000,10,20,1.11493,0.5608489999999999,5,1.24804
9639,2000,10,21,1.19751,0.838002,5,1.4616
9640,2000,10,22,1.26378,1.18928,5,1.73537
9641,2000,10,23,1.2100899999999999,1.16852,5,1.68219
9642,2000,10,24,1.03778,1.2877299999999998,6,1.65385
9643,2000,10,25,0.695006,1.2564,6,1.43582
9644,2000,10,26,0.702608,1.24756,6,1.4318
9645,2000,10,27,0.619306,1.27031,6,1.41323
9646,2000,10,28,0.653371,1.16479,6,1.3355299999999999
9647,2000,10,29,0.576806,1.15378,6,1.28993
9648,2000,10,30,0.207544,1.2548,6,1.27185
9649,2000,10,31,0.14545,1.27606,6,1.28433
9650,2000,11,1,0.057882200999999994,1.13404,6,1.13551
9651,2000,11,2,-0.28655,1.24032,7,1.27299
9652,2000,11,3,-0.7451300000000001,1.39446,7,1.58105
9653,2000,11,4,-0.81402,1.32198,7,1.5525
9654,2000,11,5,-0.82452,1.12084,7,1.39144
9655,2000,11,6,-0.75843,0.774629,7,1.0841
9656,2000,11,7,-0.99169,0.48596999999999996,8,1.10437
9657,2000,11,8,-1.3016,0.322276,8,1.34091
9658,2000,11,9,-1.3352,0.046909100999999995,8,1.33602
9659,2000,11,10,-1.40929,-0.27774,1,1.4364
9660,2000,11,11,-1.2962799999999999,-0.37498000000000004,1,1.34943
9661,2000,11,12,-0.5846600000000001,-0.52791,1,0.787723
9662,2000,11,13,-0.34265,-0.9934799999999999,2,1.05091
9663,2000,11,14,-0.13887,-1.48834,2,1.49481
9664,2000,11,15,-0.12144,-1.88278,2,1.8867
9665,2000,11,16,-0.043214101,-2.07709,2,2.07754
9666,2000,11,17,0.22682800000000003,-2.13965,3,2.15164
9667,2000,11,18,0.527987,-2.22392,3,2.28573
9668,2000,11,19,0.8425290000000001,-1.9655900000000002,3,2.13855
9669,2000,11,20,1.1283299999999998,-1.85028,3,2.16718
9670,2000,11,21,1.12406,-1.8943900000000002,3,2.2027799999999997
9671,2000,11,22,1.2234,-1.69111,3,2.08724
9672,2000,11,23,1.59229,-1.25721,4,2.02878
9673,2000,11,24,1.84644,-0.8970799999999999,4,2.05282
9674,2000,11,25,1.6897099999999998,-0.50873,4,1.76463
9675,2000,11,26,1.4637799999999999,-0.24833000000000002,4,1.48469
9676,2000,11,27,1.52124,0.031642701,5,1.52156
9677,2000,11,28,1.7678,-0.067584097,4,1.76909
9678,2000,11,29,1.81207,-0.047525302,4,1.8126900000000001
9679,2000,11,30,1.7465,0.37687800000000005,5,1.7867
9680,2000,12,1,1.70334,0.589521,5,1.80247
9681,2000,12,2,1.5161799999999999,0.6714720000000001,5,1.65822
9682,2000,12,3,1.51445,1.02696,5,1.82981
9683,2000,12,4,1.4005299999999998,1.06372,5,1.75868
9684,2000,12,5,1.11506,1.18725,6,1.62878
9685,2000,12,6,0.991508,1.36679,6,1.68855
9686,2000,12,7,0.784568,1.44151,6,1.6411900000000001
9687,2000,12,8,0.719071,1.35722,6,1.5359399999999999
9688,2000,12,9,0.343237,1.3990200000000002,6,1.44051
9689,2000,12,10,0.0079626301,1.2091,6,1.20913
9690,2000,12,11,-0.10489000000000001,1.24053,7,1.24496
9691,2000,12,12,-0.37806,1.47533,7,1.523
9692,2000,12,13,-0.95237,1.3251,7,1.63184
9693,2000,12,14,-1.06003,1.08816,7,1.5191299999999999
9694,2000,12,15,-1.02762,0.711191,8,1.2497200000000002
9695,2000,12,16,-1.0918299999999999,0.280658,8,1.12733
9696,2000,12,17,-1.15173,0.00542056,8,1.15174
9697,2000,12,18,-0.74851,-0.22526999999999997,1,0.781678
9698,2000,12,19,-0.5270199999999999,-0.7311,2,0.901252
9699,2000,12,20,-0.22694,-0.88461,2,0.9132530000000001
9700,2000,12,21,0.108644,-0.8915799999999999,3,0.898173
9701,2000,12,22,0.547669,-0.8336399999999999,3,0.997441
9702,2000,12,23,0.554654,-0.61932,3,0.8313870000000001
9703,2000,12,24,0.735768,-0.26868000000000003,4,0.783289
9704,2000,12,25,0.783303,-0.31201,4,0.843158
9705,2000,12,26,0.5361279999999999,-0.53387,4,0.756608
9706,2000,12,27,0.136099,-0.57465,3,0.590543
9707,2000,12,28,0.056718498,-0.6619,3,0.664327
9708,2000,12,29,0.079233699,-0.50372,3,0.509911
9709,2000,12,30,0.10847799999999999,-0.36153,3,0.377456
9710,2000,12,31,0.058897998,-0.54894,3,0.552091
9711,2001,1,1,-0.19791,-0.78394,2,0.808535
9712,2001,1,2,-0.25161999999999995,-0.81285,2,0.8509040000000001
9713,2001,1,3,-0.20506,-0.87308,2,0.8968379999999999
9714,2001,1,4,-0.29494000000000004,-0.9784,2,1.02189
9715,2001,1,5,-0.25461999999999996,-0.96955,2,1.00242
9716,2001,1,6,-0.33726999999999996,-1.08142,2,1.13279
9717,2001,1,7,-0.33954,-1.3103200000000002,2,1.3536
9718,2001,1,8,-0.19859000000000002,-1.62123,2,1.63335
9719,2001,1,9,0.0237312,-1.76443,3,1.76459
9720,2001,1,10,0.300937,-1.7422400000000002,3,1.76804
9721,2001,1,11,0.6399859999999999,-1.48161,3,1.6139299999999999
9722,2001,1,12,0.8800899999999999,-1.2674,3,1.543
9723,2001,1,13,0.834191,-1.05702,3,1.34654
9724,2001,1,14,0.930472,-1.25227,3,1.5601200000000002
9725,2001,1,15,0.646708,-1.48581,3,1.62045
9726,2001,1,16,0.0043114098,-1.6257,3,1.62571
9727,2001,1,17,-0.6178,-1.41937,2,1.548
9728,2001,1,18,-0.63686,-1.55159,2,1.6772099999999999
9729,2001,1,19,-0.8420200000000001,-1.7635,2,1.9542099999999998
9730,2001,1,20,-0.98862,-2.14073,2,2.35799
9731,2001,1,21,-0.47911000000000004,-2.4531,2,2.4994400000000003
9732,2001,1,22,-0.12884,-2.7440900000000004,2,2.7471099999999997
9733,2001,1,23,0.356506,-2.80464,3,2.82721
9734,2001,1,24,0.673085,-2.3769400000000003,3,2.4704
9735,2001,1,25,0.837433,-2.1762099999999998,3,2.33177
9736,2001,1,26,0.8749600000000001,-2.52902,3,2.6761
9737,2001,1,27,0.855116,-2.30484,3,2.45835
9738,2001,1,28,0.975727,-2.34214,3,2.53726
9739,2001,1,29,0.8259549999999999,-2.2931,3,2.43732
9740,2001,1,30,0.799513,-1.8577700000000001,3,2.02251
9741,2001,1,31,0.708392,-1.7046700000000001,3,1.846
9742,2001,2,1,0.802404,-1.63578,3,1.82198
9743,2001,2,2,1.07772,-1.60909,3,1.9366599999999998
9744,2001,2,3,1.30839,-1.57673,3,2.0489
9745,2001,2,4,1.55377,-1.5976299999999999,3,2.2286
9746,2001,2,5,1.98131,-1.29019,4,2.36436
9747,2001,2,6,2.03043,-1.00073,4,2.26365
9748,2001,2,7,1.7421799999999998,-0.62583,4,1.8511799999999998
9749,2001,2,8,1.7764099999999998,-0.17062,4,1.7845799999999998
9750,2001,2,9,2.04622,0.22635100000000002,5,2.0587
9751,2001,2,10,2.1244400000000003,0.61542,5,2.21178
9752,2001,2,11,2.0329200000000003,0.9883620000000001,5,2.26044
9753,2001,2,12,1.9086400000000001,1.48799,5,2.4201200000000003
9754,2001,2,13,2.00835,1.72948,5,2.6503900000000002
9755,2001,2,14,1.6408599999999998,2.01683,6,2.6000099999999997
9756,2001,2,15,1.08549,2.22496,6,2.4756299999999998
9757,2001,2,16,0.4875,2.36849,6,2.41814
9758,2001,2,17,0.388877,2.41203,6,2.44318
9759,2001,2,18,0.6223479999999999,2.50632,6,2.58243
9760,2001,2,19,0.8839049999999999,2.30144,6,2.4653400000000003
9761,2001,2,20,0.739837,2.18108,6,2.30314
9762,2001,2,21,0.7733270000000001,2.32575,6,2.45095
9763,2001,2,22,0.44601,2.42192,6,2.46264
9764,2001,2,23,0.335592,2.55693,6,2.57885
9765,2001,2,24,0.198326,2.46854,6,2.4765
9766,2001,2,25,-0.17210999999999999,2.49933,7,2.50525
9767,2001,2,26,-0.6393800000000001,2.5156099999999997,7,2.59559
9768,2001,2,27,-0.99931,2.36233,7,2.565
9769,2001,2,28,-1.24909,1.98617,7,2.3463
9770,2001,3,1,-1.47984,1.65052,7,2.21679
9771,2001,3,2,-1.35748,1.26173,8,1.8533
9772,2001,3,3,-1.2475100000000001,1.04302,8,1.62609
9773,2001,3,4,-0.97234,0.996886,7,1.39256
9774,2001,3,5,-0.39033,0.7633300000000001,7,0.857339
9775,2001,3,6,-0.032682799,0.720545,7,0.7212850000000001
9776,2001,3,7,0.148248,0.524087,6,0.54465
9777,2001,3,8,0.281954,0.15927,5,0.323828
9778,2001,3,9,0.121669,-0.36537,3,0.385092
9779,2001,3,10,0.041144798999999996,-0.58802,3,0.589463
9780,2001,3,11,0.233276,-0.50968,3,0.5605319999999999
9781,2001,3,12,0.437845,-0.008530350400000001,4,0.437928
9782,2001,3,13,0.328413,0.37699499999999997,6,0.49998000000000004
9783,2001,3,14,0.0558233,0.574214,6,0.576921
9784,2001,3,15,-0.27636,0.5001909999999999,7,0.571458
9785,2001,3,16,-0.057040598,0.305674,7,0.31095
9786,2001,3,17,0.0256157,0.155369,6,0.157466
9787,2001,3,18,-0.10511,0.13953,7,0.174691
9788,2001,3,19,-0.32372,0.14791500000000002,8,0.35591300000000003
9789,2001,3,20,-0.35617,0.153726,8,0.387932
9790,2001,3,21,0.175555,0.270696,6,0.322639
9791,2001,3,22,0.170496,0.139526,5,0.22030999999999998
9792,2001,3,23,0.121575,0.107057,5,0.161993
9793,2001,3,24,0.170717,0.040192399,5,0.17538399999999998
9794,2001,3,25,0.260153,0.13201300000000002,5,0.291731
9795,2001,3,26,0.131079,-0.096968703,4,0.163048
9796,2001,3,27,-0.018716199,-0.35238,2,0.352877
9797,2001,3,28,-0.23917,-0.38299,2,0.451533
9798,2001,3,29,-0.12412999999999999,-0.55299,2,0.56675
9799,2001,3,30,-0.28164,-0.7721100000000001,2,0.821873
9800,2001,3,31,-0.2865,-0.72411,2,0.778725
9801,2001,4,1,-0.52998,-0.63308,2,0.82563
9802,2001,4,2,-0.59353,-0.7418399999999999,2,0.95006
9803,2001,4,3,-0.28581999999999996,-0.67623,2,0.734152
9804,2001,4,4,0.04800549900000001,-0.59022,3,0.592172
9805,2001,4,5,0.22820900000000002,-0.7318899999999999,3,0.76664
9806,2001,4,6,0.281668,-0.5611,3,0.627827
9807,2001,4,7,0.5109199999999999,-0.35224,4,0.620577
9808,2001,4,8,0.628234,-0.43683,4,0.765178
9809,2001,4,9,0.583992,-0.38453000000000004,4,0.699222
9810,2001,4,10,0.318882,-0.36186,3,0.482313
9811,2001,4,11,-0.073618501,-0.073802903,2,0.104243
9812,2001,4,12,-0.30355,0.0054524499,8,0.303604
9813,2001,4,13,-0.5139,-0.082896002,1,0.5205420000000001
9814,2001,4,14,-0.9101799999999999,0.24696700000000002,8,0.943092
9815,2001,4,15,-0.9763799999999999,0.428019,8,1.06608
9816,2001,4,16,-0.8874,0.364291,8,0.959261
9817,2001,4,17,-0.50074,0.15653399999999998,8,0.524637
9818,2001,4,18,-0.50212,0.279442,8,0.574643
9819,2001,4,19,-0.31342,0.124492,8,0.337242
9820,2001,4,20,-0.26216,0.112273,8,0.285188
9821,2001,4,21,0.101319,-0.0331963,4,0.106619
9822,2001,4,22,0.42723900000000004,-0.31501999999999997,4,0.5308189999999999
9823,2001,4,23,0.5231600000000001,-0.4711,4,0.704014
9824,2001,4,24,0.5160600000000001,-0.58092,3,0.777034
9825,2001,4,25,0.599989,-0.4904,4,0.7749020000000001
9826,2001,4,26,0.872137,-0.52572,4,1.01834
9827,2001,4,27,0.899224,-0.34718000000000004,4,0.963918
9828,2001,4,28,1.08839,-0.31312,4,1.13253
9829,2001,4,29,0.9869879999999999,-0.22175,4,1.01159
9830,2001,4,30,0.874291,-0.00177234,4,0.874292
9831,2001,5,1,0.740313,0.22100799999999998,5,0.772598
9832,2001,5,2,0.731341,0.400794,5,0.8339629999999999
9833,2001,5,3,0.36999699999999996,0.590303,6,0.696675
9834,2001,5,4,0.34537199999999996,0.800335,6,0.871676
9835,2001,5,5,0.144939,0.9489629999999999,6,0.959968
9836,2001,5,6,-0.025652001,0.937133,7,0.937484
9837,2001,5,7,-0.052630302000000004,0.9924870000000001,7,0.9938809999999999
9838,2001,5,8,0.179828,1.1838600000000001,6,1.19744
9839,2001,5,9,0.386355,1.53891,6,1.58667
9840,2001,5,10,0.48386,1.8210099999999998,6,1.8841900000000003
9841,2001,5,11,0.582481,1.78056,6,1.87342
9842,2001,5,12,0.498096,1.6191200000000001,6,1.6940099999999998
9843,2001,5,13,0.34362800000000004,1.64215,6,1.67772
9844,2001,5,14,0.0182823,1.3924,6,1.39252
9845,2001,5,15,-0.27881,1.16822,7,1.2010299999999998
9846,2001,5,16,-0.5575,0.9991030000000001,7,1.14412
9847,2001,5,17,-1.01421,0.9725940000000001,8,1.40519
9848,2001,5,18,-1.47853,1.01283,8,1.79217
9849,2001,5,19,-1.7468400000000002,1.2647700000000002,8,2.1566400000000003
9850,2001,5,20,-1.9561400000000002,1.30663,8,2.3524
9851,2001,5,21,-2.05734,1.3719299999999999,8,2.47281
9852,2001,5,22,-2.0683,1.13001,8,2.3568599999999997
9853,2001,5,23,-2.07245,0.957996,8,2.28315
9854,2001,5,24,-1.74849,0.440435,8,1.8031099999999998
9855,2001,5,25,-1.45369,-0.36629,1,1.4991299999999999
9856,2001,5,26,-1.34921,-0.63705,1,1.49205
9857,2001,5,27,-1.42892,-0.7719,1,1.62408
9858,2001,5,28,-1.4075600000000001,-0.75505,1,1.59728
9859,2001,5,29,-1.3185,-0.91054,1,1.60235
9860,2001,5,30,-1.49701,-0.9824,1,1.79057
9861,2001,5,31,-1.3730200000000001,-0.98766,1,1.69134
9862,2001,6,1,-1.4196799999999998,-1.40291,1,1.9959099999999999
9863,2001,6,2,-1.36115,-1.50937,2,2.03247
9864,2001,6,3,-1.06224,-1.31836,2,1.69305
9865,2001,6,4,-0.44088,-1.34874,2,1.41897
9866,2001,6,5,-0.082916103,-1.28318,2,1.28586
9867,2001,6,6,-0.091485403,-1.3470799999999998,2,1.35018
9868,2001,6,7,-0.29815,-1.11973,2,1.15875
9869,2001,6,8,-0.020448601,-0.88595,2,0.8861889999999999
9870,2001,6,9,0.159625,-0.85214,3,0.866958
9871,2001,6,10,0.29770100000000005,-0.77408,3,0.829349
9872,2001,6,11,0.15326800000000002,-0.59234,3,0.611848
9873,2001,6,12,-0.039245401,-0.25497,2,0.25797600000000004
9874,2001,6,13,-0.0604444,0.048244599000000006,8,0.077337302
9875,2001,6,14,0.235017,0.131512,5,0.269311
9876,2001,6,15,0.357192,0.14214100000000002,5,0.38443499999999997
9877,2001,6,16,0.298993,0.108695,5,0.318137
9878,2001,6,17,0.336021,0.355065,6,0.488857
9879,2001,6,18,0.07169339799999999,0.193418,6,0.206277
9880,2001,6,19,0.043800399000000004,0.0109107,5,0.045138899
9881,2001,6,20,0.22100100000000003,-0.10122,4,0.243077
9882,2001,6,21,0.41576,-0.070620097,4,0.42171499999999995
9883,2001,6,22,0.43339799999999995,-0.26148000000000005,4,0.506167
9884,2001,6,23,0.195077,-0.16207,4,0.253619
9885,2001,6,24,0.408505,0.0191404,5,0.408953
9886,2001,6,25,0.569386,0.374103,5,0.681288
9887,2001,6,26,0.772534,0.47532299999999994,5,0.907051
9888,2001,6,27,0.9442510000000001,0.955617,6,1.34343
9889,2001,6,28,0.992166,1.06596,6,1.45625
9890,2001,6,29,0.8404229999999999,1.1473,6,1.42219
9891,2001,6,30,0.45528100000000005,1.49407,6,1.5619
9892,2001,7,1,0.495249,1.55609,6,1.633
9893,2001,7,2,0.640386,1.95735,6,2.05944
9894,2001,7,3,0.355013,2.13017,6,2.15955
9895,2001,7,4,-0.24616999999999997,2.00651,7,2.02155
9896,2001,7,5,-0.6117,1.57769,7,1.69213
9897,2001,7,6,-0.9081299999999999,1.4304,7,1.69433
9898,2001,7,7,-0.95235,1.34893,7,1.65124
9899,2001,7,8,-0.7649,1.19825,7,1.4215799999999998
9900,2001,7,9,-0.70089,1.07621,7,1.2843200000000001
9901,2001,7,10,-0.90241,1.08605,7,1.41204
9902,2001,7,11,-1.01641,0.8038270000000001,8,1.29585
9903,2001,7,12,-1.28715,0.612859,8,1.4256
9904,2001,7,13,-1.43985,0.621688,8,1.56833
9905,2001,7,14,-1.6448900000000002,0.426625,8,1.6993200000000002
9906,2001,7,15,-1.6914,0.180291,8,1.70098
9907,2001,7,16,-1.7893599999999998,-0.1121,1,1.79287
9908,2001,7,17,-1.7630299999999999,-0.07133679799999999,1,1.76447
9909,2001,7,18,-1.57819,-0.16425,1,1.58671
9910,2001,7,19,-1.28342,-0.11534000000000001,1,1.28859
9911,2001,7,20,-1.30284,-0.1399,1,1.31033
9912,2001,7,21,-1.3442,-0.47844,1,1.4268100000000001
9913,2001,7,22,-1.34561,-0.70585,1,1.5195
9914,2001,7,23,-1.2911299999999999,-0.93315,1,1.59305
9915,2001,7,24,-1.02178,-1.29059,2,1.6461
9916,2001,7,25,-1.08002,-1.33512,2,1.7172599999999998
9917,2001,7,26,-0.91169,-1.11456,2,1.43994
9918,2001,7,27,-0.46578,-0.9238200000000001,2,1.0346
9919,2001,7,28,-0.27529000000000003,-1.18763,2,1.21912
9920,2001,7,29,-0.14373,-0.91558,2,0.926791
9921,2001,7,30,-0.15120999999999998,-0.7813,2,0.7957930000000001
9922,2001,7,31,0.037385697999999995,-0.47513999999999995,3,0.476609
9923,2001,8,1,0.210256,-0.44436000000000003,3,0.49158900000000005
9924,2001,8,2,0.56811,-0.66079,3,0.871431
9925,2001,8,3,0.75349,-0.95436,3,1.21596
9926,2001,8,4,0.780699,-0.89,3,1.1838899999999999
9927,2001,8,5,0.921325,-0.9296399999999999,3,1.30884
9928,2001,8,6,1.27959,-0.69247,4,1.45495
9929,2001,8,7,1.16354,-0.36043000000000003,4,1.21809
9930,2001,8,8,1.17866,-0.20455,4,1.19628
9931,2001,8,9,1.09544,-0.025348,4,1.0957299999999999
9932,2001,8,10,1.1279299999999999,0.115104,5,1.1337899999999999
9933,2001,8,11,1.3854899999999999,0.368167,5,1.43357
9934,2001,8,12,1.55292,0.516987,5,1.6367200000000002
9935,2001,8,13,1.7458900000000002,0.811655,5,1.92533
9936,2001,8,14,1.81123,1.0895299999999999,5,2.11368
9937,2001,8,15,1.54939,1.4294200000000001,5,2.10805
9938,2001,8,16,1.28229,1.65346,6,2.09242
9939,2001,8,17,1.16042,1.68156,6,2.0430900000000003
9940,2001,8,18,0.660143,2.04187,6,2.14593
9941,2001,8,19,0.368372,1.78587,6,1.8234700000000001
9942,2001,8,20,-0.12079000000000001,1.64759,7,1.6520099999999998
9943,2001,8,21,-0.69936,1.57966,7,1.72755
9944,2001,8,22,-0.94926,1.57457,7,1.8385799999999999
9945,2001,8,23,-1.01388,1.53086,7,1.8361599999999998
9946,2001,8,24,-0.96104,1.07361,7,1.44092
9947,2001,8,25,-0.98049,1.08191,7,1.4600899999999999
9948,2001,8,26,-0.62707,1.0225799999999998,7,1.19954
9949,2001,8,27,-0.435,0.782756,7,0.895508
9950,2001,8,28,-0.37079,0.782334,7,0.8657530000000001
9951,2001,8,29,-0.2499,0.722474,7,0.764473
9952,2001,8,30,-0.13797,0.611954,7,0.627315
9953,2001,8,31,0.06370589900000001,0.505599,6,0.5095970000000001
9954,2001,9,1,-0.12953,0.40976,7,0.429746
