dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-15 04:00:00,94846,20150815,4,11,FEW047 FEW060, ,10.0, , , ,68, ,20.0, ,66, ,18.6, ,64, ,17.8, ,87, ,5, ,200, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, ,4,2015-08-15 04:00:00,2015-08-15
2015-08-16 04:00:00,94846,20150816,4,11,FEW250, ,10.0, , , ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, ,93, ,3, ,220, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.1, ,4,2015-08-16 04:00:00,2015-08-16
2015-08-17 04:00:00,94846,20150817,4,11,CLR, ,9.0, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, ,90, ,0, ,000, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, ,4,2015-08-17 04:00:00,2015-08-17
2015-08-18 04:00:00,94846,20150818,4,11,FEW030 SCT070 OVC110, ,9.0, ,-RA, ,68, ,20.0, ,67, ,19.6, ,67, ,19.4, ,97, ,6, ,160, , , ,29.19, , , , , ,29.90, ,AA, ,  T, ,29.91, ,4,2015-08-18 04:00:00,2015-08-18
2015-08-19 04:00:00,94846,20150819,4,11,FEW020 SCT050 BKN075, ,10.0, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, ,90, ,13, ,190, , , ,28.95, , , , , ,29.65, ,AA, , , ,29.66, ,4,2015-08-19 04:00:00,2015-08-19
2015-08-20 04:00:00,94846,20150820,4,11,BKN018 OVC025, ,10.0, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,17, ,250, ,22, ,29.03, , , , , ,29.74, ,AA, , , ,29.75, ,4,2015-08-20 04:00:00,2015-08-20
2015-08-21 04:00:00,94846,20150821,4,11,FEW080, ,10.0, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,3, ,220, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,4,2015-08-21 04:00:00,2015-08-21
2015-08-22 04:00:00,94846,20150822,4,11,FEW080, ,10.0, , , ,60, ,15.6, ,58, ,14.2, ,56, ,13.3, ,87, ,6, ,170, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.1, ,4,2015-08-22 04:00:00,2015-08-22
2015-08-23 04:00:00,94846,20150823,4,11,SCT031 SCT060 SCT150, ,10.0, , , ,68, ,20.0, ,64, ,17.9, ,62, ,16.7, ,81, ,8, ,190, , , ,29.16, , , , , ,29.87, ,AA, , , ,29.88, ,4,2015-08-23 04:00:00,2015-08-23
2015-08-24 04:00:00,94846,20150824,4,11,FEW030, ,10.0, , , ,55, ,12.8, ,52, ,11.0, ,49, ,9.4, ,80, ,9, ,260, , , ,29.22, , , , , ,29.94, ,AA, , , ,29.94, ,4,2015-08-24 04:00:00,2015-08-24
2015-08-25 04:00:00,94846,20150825,4,11,BKN050, ,10.0, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, ,62, ,10, ,290, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, ,4,2015-08-25 04:00:00,2015-08-25
2015-08-26 04:00:00,94846,20150826,4,11,OVC030, ,10.0, , , ,59, ,15.0, ,56, ,13.1, ,53, ,11.7, ,81, ,6, ,320, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, ,4,2015-08-26 04:00:00,2015-08-26
2015-08-27 04:00:00,94846,20150827,4,11,FEW050, ,10.0, , , ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, ,93, ,0, ,000, , , ,29.47, , , , , ,30.19, ,AA, , , ,30.19, ,4,2015-08-27 04:00:00,2015-08-27
2015-08-28 04:00:00,94846,20150828,4,11,BKN170 BKN250, ,10.0, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, ,87, ,5, ,160, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.11, ,4,2015-08-28 04:00:00,2015-08-28
2015-08-29 04:00:00,94846,20150829,4,11,FEW060 BKN090 OVC110, ,3.0, ,RA BR, ,63, ,17.0, ,63, ,17.2, ,63, ,17.0, ,100, ,9, ,140, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, ,4,2015-08-29 04:00:00,2015-08-29
2015-08-29 04:00:00,94846,20150829,4,11,FEW060 BKN090 OVC110, ,3.0, ,RA BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, ,97, ,9, ,140, , , ,29.3, , , , , ,30.01, ,AA, ,0.18, ,30.02, ,4,2015-08-29 04:00:00,2015-08-29
2015-08-30 04:00:00,94846,20150830,4,11,OVC005, ,4.0, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, ,97, ,6, ,340, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, ,4,2015-08-30 04:00:00,2015-08-30
2015-08-30 04:00:00,94846,20150830,4,11,OVC005, ,4.0, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, ,97, ,5, ,340, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,4,2015-08-30 04:00:00,2015-08-30
2015-08-31 04:00:00,94846,20150831,4,11,FEW001, ,0.12,s,FG,s,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, ,4,2015-08-31 04:00:00,2015-08-31
2015-08-31 04:00:00,94846,20150831,4,11,FEW001, ,0.12,s,FG,s,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,4,2015-08-31 04:00:00,2015-08-31
