dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-12 14:00:00,94846,20150812,14,11,SCT040, ,10.0, , , ,78, ,25.6, ,67, ,19.2, ,60, ,15.6, ,54, ,6, ,080, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, ,14,2015-08-12 14:00:00,2015-08-12
2015-08-13 14:00:00,94846,20150813,14,11,SCT150 BKN300, ,10.0, , , ,84, ,28.9, ,69, ,20.6, ,61, ,16.1, ,46, ,16, ,240, ,21, ,29.34, , , , , ,30.04, ,AA, , , ,30.06, ,14,2015-08-13 14:00:00,2015-08-13
2015-08-14 14:00:00,94846,20150814,14,11,SCT170 BKN250, ,10.0, , , ,89, ,31.7, ,75, ,23.6, ,68, ,20.0, ,50, ,9, ,260, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, ,14,2015-08-14 14:00:00,2015-08-14
2015-08-15 14:00:00,94846,20150815,14,11,SCT040CB SCT085 BKN250, ,10.0, ,TS, ,91, ,32.8,s,77, ,24.9, ,71, ,21.7, ,52, ,11, ,090, , , ,29.33, , , , , ,M, ,SP, , , ,30.05, ,14,2015-08-15 14:00:00,2015-08-15
2015-08-15 14:00:00,94846,20150815,14,11,SCT040CB BKN060, ,10.0, , , ,83, ,28.3, ,74, ,23.3, ,70, ,21.1, ,65, ,11, ,130, , , ,29.33, , , , , ,30.04, ,AA, ,  T, ,30.05, ,14,2015-08-15 14:00:00,2015-08-15
2015-08-16 14:00:00,94846,20150816,14,11,FEW048 SCT250, ,10.0, , , ,88, ,31.1, ,74, ,23.1, ,67, ,19.4, ,50, ,10, ,240, ,20, ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,14,2015-08-16 14:00:00,2015-08-16
2015-08-17 14:00:00,94846,20150817,14,11,SCT050CB BKN100 BKN250, ,4.0, ,-RA, ,82, ,28.0, ,74, ,23.2, ,70, ,21.0, ,67, ,22, ,200, ,30, ,29.23, , , , , ,M, ,SP, , , ,29.95, ,14,2015-08-17 14:00:00,2015-08-17
2015-08-17 14:00:00,94846,20150817,14,11,SCT050CB BKN100 BKN250, ,2.0, ,+RA, ,80, ,26.7, ,73, ,22.5, ,69, ,20.6, ,69, ,17, ,250, ,30, ,29.24, , , , , ,29.94, ,AA, ,0.08,s,29.96, ,14,2015-08-17 14:00:00,2015-08-17
2015-08-17 14:00:00,94846,20150817,14,11,SCT030 SCT038 SCT065, ,5.0, ,+RA, ,77, ,25.0, ,72, ,22.0, ,69, ,20.6, ,76, ,14, ,260, ,30, ,29.24, , , , , ,M, ,SP, , , ,29.96, ,14,2015-08-17 14:00:00,2015-08-17
2015-08-17 14:00:00,94846,20150817,14,11,BKN034CB BKN065 OVC100, ,5.0, ,-TSRA, ,77, ,25.0, ,72, ,22.3, ,70, ,21.1, ,79, ,15, ,260, ,30, ,29.25, , , , , ,M, ,SP, , , ,29.97, ,14,2015-08-17 14:00:00,2015-08-17
2015-08-17 14:00:00,94846,20150817,14,11,BKN034CB BKN065 OVC100, ,5.0, ,-TSRA, ,77, ,25.0, ,72, ,22.3, ,70, ,21.1, ,79, ,15, ,250, , , ,29.25, , , , , ,M, ,SP, , , ,29.97, ,14,2015-08-17 14:00:00,2015-08-17
2015-08-18 14:00:00,94846,20150818,14,11,FEW032 SCT046 SCT060, ,10.0, , , ,83, ,28.3, ,72, ,22.0, ,66, ,18.9, ,57, ,9, ,190, , , ,29.04, , , , , ,29.75, ,AA, , , ,29.76, ,14,2015-08-18 14:00:00,2015-08-18
2015-08-19 14:00:00,94846,20150819,14,11,SCT044 SCT120 BKN240, ,10.0, , , ,74, ,23.3, ,63, ,17.0, ,55, ,12.8, ,52, ,17, ,220, ,26, ,28.98, , , , , ,29.69, ,AA, , , ,29.7, ,14,2015-08-19 14:00:00,2015-08-19
2015-08-20 14:00:00,94846,20150820,14,11,BKN055, ,10.0, , , ,73, ,22.8, ,59, ,15.2, ,49, ,9.4, ,43, ,18, ,280, ,31, ,29.17, , , , , ,29.88, ,AA, , , ,29.89, ,14,2015-08-20 14:00:00,2015-08-20
2015-08-21 14:00:00,94846,20150821,14,11,SCT060 BKN075 BKN095, ,10.0, , , ,80, ,26.7, ,66, ,18.7, ,57, ,13.9, ,45, ,10, ,220, , , ,29.33, , , , , ,30.04, ,AA, , , ,30.05, ,14,2015-08-21 14:00:00,2015-08-21
2015-08-22 14:00:00,94846,20150822,14,11,FEW060 BKN250, ,10.0, , , ,79, ,26.1, ,64, ,17.7, ,54, ,12.2, ,42, ,20, ,160, ,24, ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,14,2015-08-22 14:00:00,2015-08-22
2015-08-23 14:00:00,94846,20150823,14,11,SCT045, ,10.0, , , ,76, ,24.4, ,63, ,17.1, ,54, ,12.2, ,47, ,16, ,280, ,25, ,29.15, , , , , ,29.86, ,AA, , , ,29.87, ,14,2015-08-23 14:00:00,2015-08-23
2015-08-24 14:00:00,94846,20150824,14,11,BKN070, ,10.0, , , ,72, ,22.2, ,58, ,14.5, ,47, ,8.3, ,41, ,20, ,280, ,32, ,29.18, , , , , ,29.89, ,AA, , , ,29.9, ,14,2015-08-24 14:00:00,2015-08-24
2015-08-25 14:00:00,94846,20150825,14,11,BKN039, ,10.0, , , ,70, ,21.1, ,60, ,15.6, ,53, ,11.7, ,55, ,9, ,330, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, ,14,2015-08-25 14:00:00,2015-08-25
2015-08-26 14:00:00,94846,20150826,14,11,OVC031, ,10.0, , , ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, ,61, ,6, ,340, , , ,29.44, , , , , ,30.15, ,AA, , , ,30.16, ,14,2015-08-26 14:00:00,2015-08-26
2015-08-27 14:00:00,94846,20150827,14,11,SCT047, ,10.0, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, ,46, ,3, ,100, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, ,14,2015-08-27 14:00:00,2015-08-27
2015-08-28 14:00:00,94846,20150828,14,11,BKN150 OVC250, ,10.0, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, ,64, ,5, ,200, , , ,29.36, , , , , ,30.08, ,AA, , , ,30.08, ,14,2015-08-28 14:00:00,2015-08-28
2015-08-29 14:00:00,94846,20150829,14,11,FEW012 SCT025 OVC035, ,9.0, , , ,70, ,21.1, ,67, ,19.6, ,66, ,18.9, ,87, ,6, ,280, , , ,29.28, , , , , ,M, ,SP, , , ,30.0, ,14,2015-08-29 14:00:00,2015-08-29
2015-08-29 14:00:00,94846,20150829,14,11,FEW012 BKN025 OVC035, ,9.0, , , ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, ,87, ,7, ,320, , , ,29.29, , , , , ,M, ,SP, , , ,30.01, ,14,2015-08-29 14:00:00,2015-08-29
2015-08-29 14:00:00,94846,20150829,14,11,FEW012 BKN024 OVC035, ,9.0, , , ,70, ,21.1, ,67, ,19.6, ,66, ,18.9, ,87, ,6, ,320, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, ,14,2015-08-29 14:00:00,2015-08-29
2015-08-30 14:00:00,94846,20150830,14,11,BKN032, ,10.0, , , ,77, ,25.0, ,68, ,20.0, ,63, ,17.2, ,62, ,7, ,270, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,14,2015-08-30 14:00:00,2015-08-30
2015-08-31 14:00:00,94846,20150831,14,11,SCT042, ,10.0, , , ,85, ,29.4, ,73, ,22.7, ,67, ,19.4, ,55, ,6, ,240, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, ,14,2015-08-31 14:00:00,2015-08-31
