dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-10 06:00:00,94846,20150810,6,11,FEW014 OVC025, ,5.0, ,BR, ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, ,87, ,6, ,350, , , ,29.14, , , , , ,M, ,SP, , , ,29.86, ,6,2015-08-10 06:00:00,2015-08-10
2015-08-10 06:00:00,94846,20150810,6,11,OVC025, ,6.0, ,HZ, ,73, ,22.8, ,70, ,20.9, ,68, ,20.0, ,84, ,7, ,010, , , ,29.14, , , , , ,29.84, ,AA, , , ,29.86, ,6,2015-08-10 06:00:00,2015-08-10
2015-08-11 06:00:00,94846,20150811,6,11,SCT026 SCT080, ,10.0, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, ,84, ,5, ,350, , , ,29.31, , , , , ,30.01, ,AA, , , ,30.03, ,6,2015-08-11 06:00:00,2015-08-11
2015-08-12 06:00:00,94846,20150812,6,11,FEW020, ,10.0, , , ,70, ,21.1, ,64, ,18.0, ,61, ,16.1, ,73, ,7, ,060, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, ,6,2015-08-12 06:00:00,2015-08-12
2015-08-13 06:00:00,94846,20150813,6,11,FEW200 FEW300, ,10.0, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, ,71, ,8, ,250, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, ,6,2015-08-13 06:00:00,2015-08-13
2015-08-14 06:00:00,94846,20150814,6,11,FEW055 FEW110 OVC180, ,10.0, , , ,73, ,22.8, ,68, ,20.2, ,66, ,18.9, ,79, ,9, ,260, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.1, ,6,2015-08-14 06:00:00,2015-08-14
2015-08-15 06:00:00,94846,20150815,6,11,FEW047 FEW060, ,10.0, , , ,72, ,22.2, ,66, ,19.0, ,63, ,17.2, ,73, ,5, ,VR , , , ,29.41, , , , , ,30.12, ,AA, , , ,30.14, ,6,2015-08-15 06:00:00,2015-08-15
2015-08-16 06:00:00,94846,20150816,6,11,FEW040 FEW250, ,8.0, , , ,75, ,23.9, ,72, ,22.3, ,71, ,21.7, ,87, ,5, ,260, , , ,29.41, , , , , ,30.11, ,AA, , , ,30.13, ,6,2015-08-16 06:00:00,2015-08-16
2015-08-17 06:00:00,94846,20150817,6,11,FEW150, ,10.0, , , ,75, ,23.9, ,70, ,21.3, ,68, ,20.0, ,79, ,10, ,210, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, ,6,2015-08-17 06:00:00,2015-08-17
2015-08-18 06:00:00,94846,20150818,6,11,FEW055 FEW120 SCT250, ,10.0, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, ,93, ,5, ,180, , , ,29.18, , , , , ,29.89, ,AA, , , ,29.9, ,6,2015-08-18 06:00:00,2015-08-18
2015-08-19 06:00:00,94846,20150819,6,11,BKN020 BKN037 OVC075, ,10.0, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, ,87, ,13, ,200, ,20, ,28.95, , , , , ,M, ,SP, , , ,29.66, ,6,2015-08-19 06:00:00,2015-08-19
2015-08-19 06:00:00,94846,20150819,6,11,BKN016 BKN028 BKN075, ,10.0, , , ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, ,84, ,11, ,200, , , ,28.95, , , , , ,29.65, ,AA, , , ,29.66, ,6,2015-08-19 06:00:00,2015-08-19
2015-08-20 06:00:00,94846,20150820,6,11,OVC017, ,10.0, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, ,84, ,15, ,260, ,25, ,29.08, , , , , ,29.79, ,AA, , , ,29.8, ,6,2015-08-20 06:00:00,2015-08-20
2015-08-21 06:00:00,94846,20150821,6,11,FEW040 SCT060, ,10.0, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,7, ,210, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, ,6,2015-08-21 06:00:00,2015-08-21
2015-08-22 06:00:00,94846,20150822,6,11,CLR, ,10.0, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, ,66, ,6, ,200, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, ,6,2015-08-22 06:00:00,2015-08-22
2015-08-23 06:00:00,94846,20150823,6,11,BKN016 BKN150 BKN250, ,10.0, , , ,70, ,21.1, ,66, ,19.0, ,64, ,17.8, ,81, ,8, ,220, , , ,29.14, , , , , ,M, ,SP, , , ,29.86, ,6,2015-08-23 06:00:00,2015-08-23
2015-08-23 06:00:00,94846,20150823,6,11,BKN014 BKN150 OVC250, ,10.0, , , ,70, ,21.0, ,66, ,19.0, ,64, ,18.0, ,81, ,10, ,210, , , ,29.14, , , , , ,M, ,SP, , , ,29.86, ,6,2015-08-23 06:00:00,2015-08-23
2015-08-23 06:00:00,94846,20150823,6,11,BKN014 BKN150 OVC250, ,10.0, , , ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, ,84, ,8, ,230, , , ,29.15, , , , , ,29.85, ,AA, , , ,29.87, ,6,2015-08-23 06:00:00,2015-08-23
2015-08-24 06:00:00,94846,20150824,6,11,FEW065, ,10.0, , , ,58, ,14.4, ,53, ,11.7, ,49, ,9.4, ,72, ,10, ,250, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, ,6,2015-08-24 06:00:00,2015-08-24
2015-08-25 06:00:00,94846,20150825,6,11,SCT035 SCT055, ,10.0, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, ,65, ,9, ,300, , , ,29.28, , , , , ,29.99, ,AA, , , ,30.0, ,6,2015-08-25 06:00:00,2015-08-25
2015-08-26 06:00:00,94846,20150826,6,11,FEW022 OVC029, ,10.0, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, ,78, ,8, ,360, , , ,29.41, , , , , ,M, ,SP, , , ,30.14, ,6,2015-08-26 06:00:00,2015-08-26
2015-08-26 06:00:00,94846,20150826,6,11,FEW022 OVC029, ,10.0, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, ,78, ,7, ,360, , , ,29.42, , , , , ,30.14, ,AA, , , ,30.15, ,6,2015-08-26 06:00:00,2015-08-26
2015-08-27 06:00:00,94846,20150827,6,11,SCT031, ,10.0, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,0, ,000, , , ,29.49, , , , , ,30.22, ,AA, , , ,30.22, ,6,2015-08-27 06:00:00,2015-08-27
2015-08-28 06:00:00,94846,20150828,6,11,BKN200 OVC250, ,10.0, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, ,81, ,5, ,180, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, ,6,2015-08-28 06:00:00,2015-08-28
2015-08-29 06:00:00,94846,20150829,6,11,SCT050 OVC075, ,6.0, ,-RA BR, ,64, ,17.8, ,63, ,17.1, ,62, ,16.7, ,93, ,8, ,130, , , ,29.33, , , , , ,M, ,SP, , , ,30.05, ,6,2015-08-29 06:00:00,2015-08-29
2015-08-29 06:00:00,94846,20150829,6,11,FEW050 OVC085, ,5.0, ,-RA BR, ,64, ,17.8, ,63, ,17.1, ,62, ,16.7, ,93, ,8, ,110, , , ,29.33, , , , , ,30.04, ,AA, ,0.07, ,30.05, ,6,2015-08-29 06:00:00,2015-08-29
2015-08-30 06:00:00,94846,20150830,6,11,OVC007, ,4.0, ,BR, ,66, ,18.9, ,64, ,17.8, ,63, ,17.2, ,90, ,3, ,030, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,6,2015-08-30 06:00:00,2015-08-30
2015-08-31 06:00:00,94846,20150831,6,11,FEW001 FEW005, ,0.25, ,FG, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, ,6,2015-08-31 06:00:00,2015-08-31
2015-08-31 06:00:00,94846,20150831,6,11,FEW001 FEW005, ,1.0, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, ,6,2015-08-31 06:00:00,2015-08-31
2015-08-31 06:00:00,94846,20150831,6,11,FEW001 FEW005, ,1.0, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, ,6,2015-08-31 06:00:00,2015-08-31
2015-08-31 06:00:00,94846,20150831,6,11,FEW001 FEW005, ,1.5, ,BR, ,62, ,16.7, ,62, ,16.6, ,62, ,16.7, ,100, ,0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, ,6,2015-08-31 06:00:00,2015-08-31
2015-08-31 06:00:00,94846,20150831,6,11,FEW001 FEW005, ,2.0, ,BR, ,63, ,17.0, ,63, ,17.2, ,63, ,17.0, ,100, ,0, ,000, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, ,6,2015-08-31 06:00:00,2015-08-31
2015-08-31 06:00:00,94846,20150831,6,11,FEW001 FEW005, ,2.0, ,BR, ,63, ,17.2, ,63, ,17.2, ,63, ,17.2, ,100, ,0, ,000, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, ,6,2015-08-31 06:00:00,2015-08-31
