dates,WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag,sethour,dates,just_dates
2015-08-17 22:00:00,94846,20150817,22,11,BKN110 OVC230, ,10.0, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, ,90, ,7, ,190, , , ,29.23, , , , , ,29.93, ,AA, ,  T, ,29.95, ,22,2015-08-17 22:00:00,2015-08-17
2015-08-18 22:00:00,94846,20150818,22,11,BKN012 BKN034 OVC055, ,10.0, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, ,93, ,9, ,180, , , ,28.99, , , , , ,M, ,SP, , , ,29.71, ,22,2015-08-18 22:00:00,2015-08-18
2015-08-18 22:00:00,94846,20150818,22,11,SCT013 BKN020 OVC027, ,10.0, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, ,93, ,11, ,180, , , ,28.99, , , , , ,29.70, ,AA, ,0.01, ,29.71, ,22,2015-08-18 22:00:00,2015-08-18
2015-08-19 22:00:00,94846,20150819,22,11,FEW020 BKN038 BKN190, ,10.0, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, ,75, ,14, ,240, ,20, ,29.01, , , , , ,29.72, ,AA, ,  T, ,29.73, ,22,2015-08-19 22:00:00,2015-08-19
2015-08-20 22:00:00,94846,20150820,22,11,CLR, ,10.0, , , ,62, ,16.7, ,56, ,13.2, ,51, ,10.6, ,67, ,5, ,220, , , ,29.3, , , , , ,30.01, ,AA, , , ,30.02, ,22,2015-08-20 22:00:00,2015-08-20
2015-08-21 22:00:00,94846,20150821,22,11,CLR, ,10.0, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, ,68, ,9, ,190, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, ,22,2015-08-21 22:00:00,2015-08-21
2015-08-22 22:00:00,94846,20150822,22,11,BKN046 BKN060 OVC120, ,10.0, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, ,66, ,7, ,180, , , ,29.27, , , , , ,29.98, ,AA, , , ,29.99, ,22,2015-08-22 22:00:00,2015-08-22
2015-08-23 22:00:00,94846,20150823,22,11,FEW055, ,10.0, , , ,62, ,16.7, ,56, ,13.2, ,51, ,10.6, ,67, ,7, ,260, , , ,29.22, , , , , ,29.93, ,AA, , , ,29.94, ,22,2015-08-23 22:00:00,2015-08-23
2015-08-24 22:00:00,94846,20150824,22,11,OVC048, ,10.0, , , ,62, ,16.7, ,54, ,11.9, ,46, ,7.8, ,56, ,9, ,310, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, ,22,2015-08-24 22:00:00,2015-08-24
2015-08-25 22:00:00,94846,20150825,22,11,FEW030 BKN050, ,10.0, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, ,73, ,0, ,000, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, ,22,2015-08-25 22:00:00,2015-08-25
2015-08-26 22:00:00,94846,20150826,22,11,CLR, ,10.0, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,0, ,000, , , ,29.44, , , , , ,30.17, ,AA, , , ,30.17, ,22,2015-08-26 22:00:00,2015-08-26
2015-08-27 22:00:00,94846,20150827,22,11,FEW250, ,10.0, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, ,84, ,0, ,000, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, ,22,2015-08-27 22:00:00,2015-08-27
2015-08-28 22:00:00,94846,20150828,22,11,BKN050 OVC150, ,10.0, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, ,79, ,5, ,060, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, ,22,2015-08-28 22:00:00,2015-08-28
2015-08-29 22:00:00,94846,20150829,22,11,OVC005, ,3.0, ,BR, ,66, ,18.9, ,65, ,18.1, ,64, ,17.8, ,93, ,6, ,340, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, ,22,2015-08-29 22:00:00,2015-08-29
2015-08-30 22:00:00,94846,20150830,22,11,CLR, ,4.0, ,BR, ,64, ,18.0, ,63, ,17.4, ,63, ,17.0, ,97, ,5, ,150, , , ,29.32, , , , , ,M, ,SP, , , ,30.04, ,22,2015-08-30 22:00:00,2015-08-30
2015-08-30 22:00:00,94846,20150830,22,11,CLR, ,4.0, ,BR, ,64, ,17.8, ,63, ,17.4, ,63, ,17.2, ,97, ,3, ,150, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,22,2015-08-30 22:00:00,2015-08-30
2015-08-31 22:00:00,94846,20150831,22,11,CLR, ,9.0, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, ,87, ,6, ,150, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, ,22,2015-08-31 22:00:00,2015-08-31
